time,seconds_elapsed,z,y,x
1761139830210730800,0.078730712890625,-2.4803379748642445,-0.308788155143708,-1.4692799408793449
1761139830220790000,0.0887900390625,-2.3255858045697213,-0.4018161290615797,-1.6661282086253166
1761139830230847700,0.09884765625,-2.03457222943902,-0.5833985847450792,-1.6451193228662013
1761139830240906800,0.10890673828125,-1.682464426398277,-0.6375900475293398,-1.4479403618611395
1761139830250965200,0.11896533203125,-1.2509773816943168,-0.4179582855671644,-1.1683150267072022
1761139830261024500,0.1290244140625,-0.7507213366687298,-0.18918109411895273,-0.8474316523611545
1761139830271082500,0.13908251953125,-0.29500761320292945,-0.1062995434232056,-0.5277961226517335
1761139830281141500,0.1491416015625,-0.010316226831078528,-0.10035817067548632,-0.2290097215624526
1761139830291200500,0.159200439453125,0.05526303753852844,-0.06896992972120643,0.04833992374446243
1761139830301258200,0.16925830078125,-0.038355157357454296,-0.07343114691376686,0.14199340914953498
1761139830311317500,0.1793173828125,-0.19897885003387927,-0.0475059936709702,0.0016647914070636034
1761139830321376300,0.189376220703125,-0.27873452379405494,-0.060523442284762856,-0.1727855108415708
1761139830331434500,0.1994345703125,-0.1795581102490425,-0.12276523279473185,-0.2808242260823026
1761139830341493200,0.2094931640625,0.047802784660458564,-0.18042948625609279,-0.46241479200702157
1761139830351552500,0.219552490234375,0.2893815900146961,-0.27951836764812465,-0.6799764331642538
1761139830361611300,0.229611328125,0.31169395958781243,-0.453689670292288,-0.7710233893327415
1761139830371669500,0.23966943359375,0.10214403117895125,-0.4493871507927775,-0.749349025402218
1761139830381728500,0.249728515625,-0.022867665368318555,-0.16943638307675718,-0.6306359906077385
1761139830391787500,0.25978759765625,0.020051438903808592,0.023185060754418372,-0.4300128804981708
1761139830401845500,0.269845458984375,0.14696107802689073,0.11585822988525032,-0.14358648702725768
1761139830411904300,0.279904296875,0.2697480842620134,0.2266030622795224,0.10365830819942057
1761139830421963500,0.289963623046875,0.28771453358530996,0.2782027550049126,0.2761570014562458
1761139830432021500,0.300021484375,0.1575502765804529,0.2795696594439447,0.338809564724192
1761139830442080500,0.31008056640625,0.12653379154801367,0.32564985809549685,0.275499633526057
1761139830452139300,0.32013916015625,0.20158581766188144,0.33542028761208054,0.2747172509767115
1761139830462198500,0.330198486328125,0.3589046235740185,0.20461247200667856,0.27395408458448944
1761139830472256500,0.340256591796875,0.5410153409153222,0.07033025828897953,0.20873890428692102
1761139830482315500,0.3503154296875,0.7086439439177513,-0.08401566929221153,0.07734810116179287
1761139830492374500,0.36037451171875,0.8242232107311487,-0.18331512469500302,-0.037836613376066086
1761139830502432300,0.370432373046875,0.8711807767391204,-0.18581044864207505,-0.16072079637534917
