time,seconds_elapsed,z,y,x
1761140372084769500,0.07376953125,-0.29407237817943094,-0.10278788204044104,-0.14656835238225757
1761140372094829300,0.083829345703125,-0.25029578029513355,-0.04357143070101738,-0.16180829935111105
1761140372104888300,0.093888427734375,-0.2844295205652714,-0.01968348237425089,-0.1407709181498736
1761140372114948400,0.1039482421875,-0.24327274979054928,-0.007298340314626693,-0.08580861712358892
1761140372125007400,0.11400732421875,-0.10126315669119358,0.07122311547547579,-0.09006313276290893
1761140372135067400,0.1240673828125,0.10916063194274901,0.13479308584928512,-0.11861563883461057
1761140372145126400,0.13412646484375,0.2273421902090311,0.10986614986360073,-0.04753441604785621
1761140372155186400,0.1441865234375,0.29336159956157204,0.11723813993632792,0.012207155144214629
1761140372165245200,0.1542451171875,0.3993634752124548,0.18744594088941813,0.015356632151082157
1761140372175305500,0.164305419921875,0.5583879159986972,0.20488105981498955,0.015499693883582948
1761140372185364500,0.174364501953125,0.6113830086052418,0.08859598281979561,0.13456621829085053
1761140372195424300,0.18442431640625,0.635021658346057,0.006548690991103649,0.34834567402824756
1761140372205483500,0.1944833984375,0.5454045157849788,0.09340952058136463,0.5840386362142861
1761140372215542300,0.204542236328125,0.3697866675943136,0.22470219709426165,0.6784376062244176
1761140372225602300,0.214602294921875,0.30224282515347,0.28926030172258616,0.5758163859877735
1761140372235661300,0.224661376953125,0.4935843121767044,0.2501975806176662,0.36726679372787474
1761140372245721300,0.234721435546875,0.7314549106627702,0.05375321749746799,0.18468962791860102
1761140372255780400,0.2447802734375,0.8631716578066349,-0.14720219330638645,0.035343919777497644
1761140372265840400,0.25484033203125,0.7409171510130167,-0.2609992528781295,-0.22987222014330327
1761140372275899400,0.2648994140625,0.48999300968647,-0.32878771772980686,-0.4271496730867773
1761140372285959400,0.27495947265625,0.22969664438068865,-0.28126258096694945,-0.49815381204932924
1761140372296018400,0.285018310546875,0.028060557836294173,-0.1211103051945567,-0.41897922611273825
